id	single.id	child.adult	sex	box	rando.order	trial	model	comb.detail	comb.sum	comb.sumsum	time.screen	aoi.prop	trial.per.condition	trial.overall
3189	21	21.1	1	1	3	2	5	Trinh	PI2-NC2	NC-PI	NC-PI	198	0.96969696969697	2	35
3191	21	21.1	1	1	3	2	6	Bernie	PI1-NC1	NC-PI	NC-PI	129	0.821705426356589	3	36
3193	21	21.1	1	1	3	2	7	Han	R2-NC2	NC-R	NC-R	142	0.591549295774648	2	37
3195	21	21.1	1	1	3	2	8	Bernie	R1-PI2	PI-R	PI-R	220	0.595454545454545	2	38
3197	21	21.1	1	1	3	2	9	Trinh	NC1-R2	NC-R	NC-R	163	0.907975460122699	3	39
3199	21	21.1	1	1	3	2	10	Bernie	R1-R2	R-R	Same	123	0.235772357723577	2	40
3201	21	21.1	1	1	3	2	11	Han	R2-NC2	NC-R	NC-R	197	0.558375634517767	4	41
3203	21	21.1	1	1	3	2	12	Trinh	R1-NC1	NC-R	NC-R	128	0.4375	5	42
3205	21	21.1	1	1	3	2	13	Bernie	PI1-R2	PI-R	PI-R	109	0.339449541284404	3	43
3207	21	21.1	1	1	3	2	14	Anna	NC1-NC2	NC-NC	Same	176	0.517045454545455	3	44
3209	21	21.1	1	1	3	2	15	Bernie	PI1-R2	PI-R	PI-R	140	0.6	4	45
3211	21	21.1	1	1	3	2	16	Hanna	R1-NC2	NC-R	NC-R	211	1	6	46
3213	21	21.1	1	1	3	2	17	Bernie	R1-PI2	PI-R	PI-R	74	0.918918918918919	5	47
3215	21	21.1	1	1	3	2	18	Trinh	PI2-NC2	NC-PI	NC-PI	58	0.431034482758621	4	48
3217	21	21.1	1	1	3	2	19	Bernie	NC1-PI2	NC-PI	NC-PI	95	0.831578947368421	5	49
3219	21	21.1	1	1	3	2	20	Anna	NC1-NC2	NC-NC	Same	231	0.593073593073593	4	50
3221	21	21.1	1	1	3	2	21	Bernie	NC1-PI2	NC-PI	NC-PI	120	0.55	6	51
3223	21	21.1	1	1	3	2	22	Hanna	PI1-PI2	PI-PI	Same	76	0.434210526315789	5	52
3225	21	21.1	1	1	3	2	23	Bernie	R2-PI2	PI-R	PI-R	2	0	6	53
3227	21	21.1	1	1	3	2	24	Trinh	R1-NC1	NC-R	NC-R	3	1	7	54
3229	21	21.1	1	1	3	2	25	Hanna	R1-NC2	NC-R	NC-R	42	0.547619047619048	8	55
3231	21	21.1	1	1	3	2	26	Han	PI1-NC2	NC-PI	NC-PI	51	0.32	7	56
3233	21	21.1	1	1	3	2	27	Anna	R1-PI1	PI-R	PI-R	145	0.708333333333333	7	57
3235	21	21.1	1	1	3	2	28	Bernie	R1-PI2	PI-R	PI-R	109	0.777777777777778	8	58
3237	21	21.1	1	1	3	2	29	Han	PI1-NC2	NC-PI	NC-PI	133	0.56390977443609	8	59
3239	21	21.1	1	1	3	2	30	Bernie	R1-R2	R-R	Same	207	0.608695652173913	6	60
3241	21	21.2	2	0	1	3	1	Hanna	PI1-NC2	NC-PI	NC-PI	222	0.887387387387387	1	1
3243	21	21.2	2	0	1	3	2	Trinh	NC1-R2	NC-R	NC-R	189	0.962765957446808	1	2
3245	21	21.2	2	0	1	3	3	Hanna	R1-PI1	PI-R	PI-R	226	0.666666666666667	1	3
3247	21	21.2	2	0	1	3	4	Anna	NC1-PI2	NC-PI	NC-PI	217	0.841860465116279	2	4
3249	21	21.2	2	0	1	3	5	Han	R1-NC1	NC-R	NC-R	197	0.989795918367347	2	5
3251	21	21.2	2	0	1	3	6	Trinh	NC1-R2	NC-R	NC-R	193	0.778947368421053	3	6
3253	21	21.2	2	0	1	3	7	Anna	PI1-NC2	NC-PI	NC-PI	208	0.545893719806763	3	7
3255	21	21.2	2	0	1	3	8	Hanna	NC1-NC2	NC-NC	Same	185	0.616666666666667	1	8
3257	21	21.2	2	0	1	3	9	Han	PI1-PI2	PI-PI	Same	193	0.588541666666667	2	9
3259	21	21.2	2	0	1	3	10	Anna	PI1-NC2	NC-PI	NC-PI	180	0.722222222222222	4	10
3261	21	21.2	2	0	1	3	11	Han	PI1-NC1	NC-PI	NC-PI	175	0.508571428571429	5	11
3263	21	21.2	2	0	1	3	12	Trinh	PI1-R2	PI-R	PI-R	227	0.913265306122449	2	12
3265	21	21.2	2	0	1	3	13	Han	R1-NC1	NC-R	NC-R	204	0.589108910891089	4	13
3267	21	21.2	2	0	1	3	14	Trinh	R1-R2	R-R	Same	164	0.119496855345912	3	14
3269	21	21.2	2	0	1	3	15	Hanna	R2-NC2	NC-R	NC-R	192	0.6	5	15
3271	21	21.2	2	0	1	3	16	Anna	R1-NC2	NC-R	NC-R	186	0.950310559006211	6	16
3273	21	21.2	2	0	1	3	17	Hanna	PI2-NC2	NC-PI	NC-PI	216	0.567441860465116	6	17
3275	21	21.2	2	0	1	3	18	Trinh	R1-R2	R-R	Same	219	0.0162162162162162	4	18
3277	21	21.2	2	0	1	3	19	Anna	R1-PI2	PI-R	PI-R	168	0.87012987012987	3	19
3279	21	21.2	2	0	1	3	20	Han	R2-PI2	PI-R	PI-R	208	0.557692307692308	4	20
3281	21	21.2	2	0	1	3	21	Anna	NC1-PI2	NC-PI	NC-PI	185	0.691891891891892	7	21
3283	21	21.2	2	0	1	3	22	Hanna	NC1-NC2	NC-NC	Same	200	0.47	5	22
3285	21	21.2	2	0	1	3	23	Han	PI1-PI2	PI-PI	Same	180	0.411111111111111	6	23
3287	21	21.2	2	0	1	3	24	Hanna	R1-PI1	PI-R	PI-R	209	0.794258373205742	5	24
3289	21	21.2	2	0	1	3	25	Han	R2-PI2	PI-R	PI-R	191	1	6	25
3291	21	21.2	2	0	1	3	26	Anna	R1-NC2	NC-R	NC-R	222	0.855855855855856	7	26
3293	21	21.2	2	0	1	3	27	Han	PI1-NC1	NC-PI	NC-PI	202	0.353233830845771	8	27
3295	21	21.2	2	0	1	3	28	Anna	R1-PI2	PI-R	PI-R	148	0.682432432432432	7	28
3297	21	21.2	2	0	1	3	29	Trinh	PI1-R2	PI-R	PI-R	202	1	8	29
3299	21	21.2	2	0	1	3	30	Hanna	R2-NC2	NC-R	NC-R	196	0.571428571428571	8	30
3301	21	21.2	2	0	3	3	1	Trinh	PI2-NC2	NC-PI	NC-PI	226	0.694690265486726	1	31
3303	21	21.2	2	0	3	3	2	Anna	R1-PI1	PI-R	PI-R	229	0.620087336244541	1	32
3305	21	21.2	2	0	3	3	3	Trinh	NC1-R2	NC-R	NC-R	152	0.703947368421053	1	33
3307	21	21.2	2	0	3	3	4	Bernie	NC1-PI2	NC-PI	NC-PI	223	0.789237668161435	2	34
3309	21	21.2	2	0	3	3	5	Trinh	R1-NC1	NC-R	NC-R	227	0.933920704845815	2	35
3311	21	21.2	2	0	3	3	6	Han	PI1-NC2	NC-PI	NC-PI	220	0.440909090909091	3	36
3313	21	21.2	2	0	3	3	7	Anna	NC1-NC2	NC-NC	Same	214	0.462616822429907	1	37
3315	21	21.2	2	0	3	3	8	Bernie	PI1-R2	PI-R	PI-R	225	0.608888888888889	2	38
3317	21	21.2	2	0	3	3	9	Han	PI1-NC2	NC-PI	NC-PI	225	0.791111111111111	4	39
3319	21	21.2	2	0	3	3	10	Bernie	PI1-NC1	NC-PI	NC-PI	244	1	5	40
3321	21	21.2	2	0	3	3	11	Trinh	R1-NC1	NC-R	NC-R	237	0.514767932489452	3	41
3323	21	21.2	2	0	3	3	12	Bernie	R1-R2	R-R	Same	150	0.771812080536913	2	42
3325	21	21.2	2	0	3	3	13	Han	R2-NC2	NC-R	NC-R	238	0.777310924369748	4	43
3327	21	21.2	2	0	3	3	14	Bernie	R2-PI2	PI-R	PI-R	218	0.454128440366972	3	44
3329	21	21.2	2	0	3	3	15	Hanna	R1-NC2	NC-R	NC-R	238	0.840336134453782	5	45
3331	21	21.2	2	0	3	3	16	Trinh	PI2-NC2	NC-PI	NC-PI	223	0.773755656108597	6	46
3333	21	21.2	2	0	3	3	17	Bernie	R1-R2	R-R	Same	227	0.424778761061947	3	47
3335	21	21.2	2	0	3	3	18	Anna	NC1-NC2	NC-NC	Same	166	0.650602409638554	4	48
3337	21	21.2	2	0	3	3	19	Bernie	R1-PI2	PI-R	PI-R	233	0.167381974248927	4	49
3339	21	21.2	2	0	3	3	20	Hanna	PI1-PI2	PI-PI	Same	241	0	5	50
3341	21	21.2	2	0	3	3	21	Bernie	R2-PI2	PI-R	PI-R	251	0.462151394422311	5	51
3343	21	21.2	2	0	3	3	22	Anna	R1-PI1	PI-R	PI-R	219	0.712328767123288	6	52
3345	21	21.2	2	0	3	3	23	Bernie	NC1-PI2	NC-PI	NC-PI	152	0.605263157894737	7	53
3347	21	21.2	2	0	3	3	24	Hanna	PI1-PI2	PI-PI	Same	229	0.794759825327511	6	54
3349	21	21.2	2	0	3	3	25	Bernie	PI1-NC1	NC-PI	NC-PI	213	0.877934272300469	8	55
3351	21	21.2	2	0	3	3	26	Han	R2-NC2	NC-R	NC-R	239	0.95397489539749	6	56
3353	21	21.2	2	0	3	3	27	Trinh	NC1-R2	NC-R	NC-R	194	0.824742268041237	7	57
3355	21	21.2	2	0	3	3	28	Bernie	PI1-R2	PI-R	PI-R	226	0.165178571428571	7	58
3357	21	21.2	2	0	3	3	29	Hanna	R1-NC2	NC-R	NC-R	227	0.4	8	59
3359	21	21.2	2	0	3	3	30	Bernie	R1-PI2	PI-R	PI-R	226	0.715555555555556	8	60
3361	22	22.1	1	0	1	2	1	Hanna	PI2-NC2	NC-PI	NC-PI	235	0.708695652173913	1	1
3363	22	22.1	1	0	1	2	2	Trinh	NC1-R2	NC-R	NC-R	232	0.497835497835498	1	2
3365	22	22.1	1	0	1	2	3	Hanna	R1-PI1	PI-R	PI-R	238	0.932773109243697	1	3
3367	22	22.1	1	0	1	2	4	Han	PI1-NC1	NC-PI	NC-PI	230	0.58695652173913	2	4
3369	22	22.1	1	0	1	2	5	Hanna	R2-NC2	NC-R	NC-R	215	0.00934579439252336	2	5
3371	22	22.1	1	0	1	2	6	Anna	R1-PI2	PI-R	PI-R	224	0.392857142857143	2	6
3373	22	22.1	1	0	1	2	7	Han	PI1-NC1	NC-PI	NC-PI	237	0.890295358649789	3	7
3375	22	22.1	1	0	1	2	8	Trinh	NC1-R2	NC-R	NC-R	239	0.139830508474576	3	8
3377	22	22.1	1	0	1	2	9	Anna	R1-PI2	PI-R	PI-R	89	0.224719101123595	3	9
3379	22	22.1	1	0	1	2	10	Trinh	R1-R2	R-R	Same	237	0.434782608695652	1	10
3381	22	22.1	1	0	1	2	11	Hanna	R2-NC2	NC-R	NC-R	243	0.991525423728814	4	11
3383	22	22.1	1	0	1	2	12	Han	R1-NC1	NC-R	NC-R	225	0.607305936073059	5	12
3385	22	22.1	1	0	1	2	13	Trinh	PI1-R2	PI-R	PI-R	238	0.819327731092437	4	13
3387	22	22.1	1	0	1	2	14	Anna	R1-NC2	NC-R	NC-R	208	0.677884615384615	6	14
3389	22	22.1	1	0	1	2	15	Hanna	NC1-NC2	NC-NC	Same	196	0.913265306122449	2	15
3391	22	22.1	1	0	1	2	16	Trinh	PI1-R2	PI-R	PI-R	230	0.7	5	16
3393	22	22.1	1	0	1	2	17	Han	PI1-PI2	PI-PI	Same	225	0.924444444444444	3	17
3395	22	22.1	1	0	1	2	18	Anna	PI1-NC2	NC-PI	NC-PI	218	0.463302752293578	4	18
3397	22	22.1	1	0	1	2	19	Hanna	NC1-NC2	NC-NC	Same	248	0	4	19
3399	22	22.1	1	0	1	2	20	Anna	NC1-PI2	NC-PI	NC-PI	170	0.964705882352941	5	20
3401	22	22.1	1	0	1	2	21	Han	PI1-PI2	PI-PI	Same	223	0.771300448430493	5	21
3403	22	22.1	1	0	1	2	22	Han	R2-PI2	PI-R	PI-R	245	0.653061224489796	6	22
3405	22	22.1	1	0	1	2	23	Hanna	PI2-NC2	NC-PI	NC-PI	101	1	6	23
3407	22	22.1	1	0	1	2	24	Han	R1-NC1	NC-R	NC-R	222	0.990909090909091	7	24
3409	22	22.1	1	0	1	2	25	Trinh	R1-R2	R-R	Same	239	0.732217573221757	6	25
3411	22	22.1	1	0	1	2	26	Anna	NC1-PI2	NC-PI	NC-PI	225	0.364444444444444	7	26
3413	22	22.1	1	0	1	2	27	Hanna	R1-PI1	PI-R	PI-R	232	0.969827586206897	7	27
3415	22	22.1	1	0	1	2	28	Anna	PI1-NC2	NC-PI	NC-PI	216	0.258373205741627	8	28
3417	22	22.1	1	0	1	2	29	Han	R2-PI2	PI-R	PI-R	228	0.342105263157895	8	29
3419	22	22.1	1	0	1	2	30	Anna	R1-NC2	NC-R	NC-R	234	0.230769230769231	8	30
3421	22	22.1	1	0	3	2	1	Trinh	NC1-R2	NC-R	NC-R	227	0.493392070484582	1	31
3423	22	22.1	1	0	3	2	2	Hanna	PI1-PI2	PI-PI	Same	229	0.406113537117904	1	32
3425	22	22.1	1	0	3	2	3	Anna	R1-PI1	PI-R	PI-R	209	0.545454545454545	1	33
3427	22	22.1	1	0	3	2	4	Bernie	PI1-NC1	NC-PI	NC-PI	233	0.55793991416309	1	34
3429	22	22.1	1	0	3	2	5	Trinh	PI2-NC2	NC-PI	NC-PI	221	0.846153846153846	2	35
3431	22	22.1	1	0	3	2	6	Bernie	PI1-NC1	NC-PI	NC-PI	221	0.254545454545455	3	36
3433	22	22.1	1	0	3	2	7	Han	R2-NC2	NC-R	NC-R	235	1	2	37
3435	22	22.1	1	0	3	2	8	Bernie	R1-PI2	PI-R	PI-R	219	0.200913242009132	2	38
3437	22	22.1	1	0	3	2	9	Trinh	NC1-R2	NC-R	NC-R	217	0.188940092165899	3	39
3439	22	22.1	1	0	3	2	10	Bernie	R1-R2	R-R	Same	224	0.654708520179372	2	40
3441	22	22.1	1	0	3	2	11	Han	R2-NC2	NC-R	NC-R	231	0.421739130434783	4	41
3443	22	22.1	1	0	3	2	12	Trinh	R1-NC1	NC-R	NC-R	227	0.6784140969163	5	42
3445	22	22.1	1	0	3	2	13	Bernie	PI1-R2	PI-R	PI-R	237	0.940928270042194	3	43
3447	22	22.1	1	0	3	2	14	Anna	NC1-NC2	NC-NC	Same	234	0.683760683760684	3	44
3449	22	22.1	1	0	3	2	15	Bernie	PI1-R2	PI-R	PI-R	225	0.395555555555556	4	45
3451	22	22.1	1	0	3	2	16	Hanna	R1-NC2	NC-R	NC-R	223	1	6	46
3453	22	22.1	1	0	3	2	17	Bernie	R1-PI2	PI-R	PI-R	230	0.226086956521739	5	47
3455	22	22.1	1	0	3	2	18	Trinh	PI2-NC2	NC-PI	NC-PI	211	0.255924170616114	4	48
3457	22	22.1	1	0	3	2	19	Bernie	NC1-PI2	NC-PI	NC-PI	171	0.939393939393939	5	49
3459	22	22.1	1	0	3	2	20	Anna	NC1-NC2	NC-NC	Same	233	0.695278969957081	4	50
3461	22	22.1	1	0	3	2	21	Bernie	NC1-PI2	NC-PI	NC-PI	230	0.460869565217391	6	51
3463	22	22.1	1	0	3	2	22	Hanna	PI1-PI2	PI-PI	Same	216	0.467592592592593	5	52
3465	22	22.1	1	0	3	2	23	Bernie	R2-PI2	PI-R	PI-R	208	0.971153846153846	6	53
3467	22	22.1	1	0	3	2	24	Trinh	R1-NC1	NC-R	NC-R	218	0.756880733944954	7	54
3469	22	22.1	1	0	3	2	25	Hanna	R1-NC2	NC-R	NC-R	209	0.794258373205742	8	55
3471	22	22.1	1	0	3	2	26	Han	PI1-NC2	NC-PI	NC-PI	233	0.824034334763948	7	56
3473	22	22.1	1	0	3	2	27	Anna	R1-PI1	PI-R	PI-R	218	0.611111111111111	7	57
3475	22	22.1	1	0	3	2	28	Bernie	R1-PI2	PI-R	PI-R	230	0.917391304347826	8	58
3477	22	22.1	1	0	3	2	29	Han	PI1-NC2	NC-PI	NC-PI	215	0.665116279069767	8	59
3479	22	22.1	1	0	3	2	30	Bernie	R1-R2	R-R	Same	243	0.975308641975309	6	60
3481	22	22.2	2	0	1	2	1	Hanna	PI2-NC2	NC-PI	NC-PI	253	0.653386454183267	1	1
3483	22	22.2	2	0	1	2	2	Trinh	NC1-R2	NC-R	NC-R	227	0.704845814977974	1	2
3485	22	22.2	2	0	1	2	3	Hanna	R1-PI1	PI-R	PI-R	229	0.646288209606987	1	3
3487	22	22.2	2	0	1	2	4	Han	PI1-NC1	NC-PI	NC-PI	217	0.63594470046083	2	4
3489	22	22.2	2	0	1	2	5	Hanna	R2-NC2	NC-R	NC-R	199	0.864321608040201	2	5
3491	22	22.2	2	0	1	2	6	Anna	R1-PI2	PI-R	PI-R	211	0.630331753554502	2	6
3493	22	22.2	2	0	1	2	7	Han	PI1-NC1	NC-PI	NC-PI	223	0.695067264573991	3	7
3495	22	22.2	2	0	1	2	8	Trinh	NC1-R2	NC-R	NC-R	234	1	3	8
3497	22	22.2	2	0	1	2	9	Anna	R1-PI2	PI-R	PI-R	175	0.245714285714286	3	9
3499	22	22.2	2	0	1	2	10	Trinh	R1-R2	R-R	Same	235	0.451063829787234	1	10
3501	22	22.2	2	0	1	2	11	Hanna	R2-NC2	NC-R	NC-R	220	0.795454545454545	4	11
3503	22	22.2	2	0	1	2	12	Han	R1-NC1	NC-R	NC-R	238	0.747899159663866	5	12
3505	22	22.2	2	0	1	2	13	Trinh	PI1-R2	PI-R	PI-R	205	0.731707317073171	4	13
3507	22	22.2	2	0	1	2	14	Anna	R1-NC2	NC-R	NC-R	213	0.769953051643192	6	14
3509	22	22.2	2	0	1	2	15	Hanna	NC1-NC2	NC-NC	Same	218	0.490825688073394	2	15
3511	22	22.2	2	0	1	2	16	Trinh	PI1-R2	PI-R	PI-R	216	0.898148148148148	5	16
3513	22	22.2	2	0	1	2	17	Han	PI1-PI2	PI-PI	Same	229	0.663755458515284	3	17
3515	22	22.2	2	0	1	2	18	Anna	PI1-NC2	NC-PI	NC-PI	218	0.394495412844037	4	18
3517	22	22.2	2	0	1	2	19	Hanna	NC1-NC2	NC-NC	Same	176	0.556818181818182	4	19
3519	22	22.2	2	0	1	2	20	Anna	NC1-PI2	NC-PI	NC-PI	210	0.604761904761905	5	20
3521	22	22.2	2	0	1	2	21	Han	PI1-PI2	PI-PI	Same	211	0.431279620853081	5	21
3523	22	22.2	2	0	1	2	22	Han	R2-PI2	PI-R	PI-R	210	0.89047619047619	6	22
3525	22	22.2	2	0	1	2	23	Hanna	PI2-NC2	NC-PI	NC-PI	222	0.846846846846847	6	23
3527	22	22.2	2	0	1	2	24	Han	R1-NC1	NC-R	NC-R	243	0.205761316872428	7	24
3529	22	22.2	2	0	1	2	25	Trinh	R1-R2	R-R	Same	85	0.270588235294118	6	25
3531	22	22.2	2	0	1	2	26	Anna	NC1-PI2	NC-PI	NC-PI	39	1	7	26
3533	22	22.2	2	0	1	2	27	Hanna	R1-PI1	PI-R	PI-R	233	0	7	27
3535	22	22.2	2	0	1	2	28	Anna	PI1-NC2	NC-PI	NC-PI	205	0.453658536585366	8	28
3537	22	22.2	2	0	1	2	29	Han	R2-PI2	PI-R	PI-R	213	0.84037558685446	8	29
3539	22	22.2	2	0	1	2	30	Anna	R1-NC2	NC-R	NC-R	208	0.692307692307692	8	30
3541	22	22.2	2	0	3	2	1	Trinh	NC1-R2	NC-R	NC-R	223	0.708520179372197	1	31
3543	22	22.2	2	0	3	2	2	Hanna	PI1-PI2	PI-PI	Same	215	0.716279069767442	1	32
3545	22	22.2	2	0	3	2	3	Anna	R1-PI1	PI-R	PI-R	221	0.624434389140271	1	33
3547	22	22.2	2	0	3	2	4	Bernie	PI1-NC1	NC-PI	NC-PI	222	0.545045045045045	1	34
3549	22	22.2	2	0	3	2	5	Trinh	PI2-NC2	NC-PI	NC-PI	209	0.708133971291866	2	35
3551	22	22.2	2	0	3	2	6	Bernie	PI1-NC1	NC-PI	NC-PI	210	0.652380952380952	3	36
3553	22	22.2	2	0	3	2	7	Han	R2-NC2	NC-R	NC-R	224	0.705357142857143	2	37
3555	22	22.2	2	0	3	2	8	Bernie	R1-PI2	PI-R	PI-R	211	0.639810426540284	2	38
3557	22	22.2	2	0	3	2	9	Trinh	NC1-R2	NC-R	NC-R	214	0.789719626168224	3	39
3559	22	22.2	2	0	3	2	10	Bernie	R1-R2	R-R	Same	215	0.348837209302326	2	40
3561	22	22.2	2	0	3	2	11	Han	R2-NC2	NC-R	NC-R	222	0.756756756756757	4	41
3563	22	22.2	2	0	3	2	12	Trinh	R1-NC1	NC-R	NC-R	220	0.831818181818182	5	42
3565	22	22.2	2	0	3	2	13	Bernie	PI1-R2	PI-R	PI-R	225	0.631111111111111	3	43
3567	22	22.2	2	0	3	2	14	Anna	NC1-NC2	NC-NC	Same	219	0.757990867579909	3	44
3569	22	22.2	2	0	3	2	15	Bernie	PI1-R2	PI-R	PI-R	209	0.339712918660287	4	45
3571	22	22.2	2	0	3	2	16	Hanna	R1-NC2	NC-R	NC-R	229	0.689956331877729	6	46
3573	22	22.2	2	0	3	2	17	Bernie	R1-PI2	PI-R	PI-R	213	0.676056338028169	5	47
3575	22	22.2	2	0	3	2	18	Trinh	PI2-NC2	NC-PI	NC-PI	240	0.853556485355649	4	48
3577	22	22.2	2	0	3	2	19	Bernie	NC1-PI2	NC-PI	NC-PI	161	0.409937888198758	5	49
3579	22	22.2	2	0	3	2	20	Anna	NC1-NC2	NC-NC	Same	218	0.36697247706422	4	50
3581	22	22.2	2	0	3	2	21	Bernie	NC1-PI2	NC-PI	NC-PI	221	0.592760180995475	6	51
3583	22	22.2	2	0	3	2	22	Hanna	PI1-PI2	PI-PI	Same	217	0.829493087557604	5	52
3585	22	22.2	2	0	3	2	23	Bernie	R2-PI2	PI-R	PI-R	211	0.611374407582938	6	53
3587	22	22.2	2	0	3	2	24	Trinh	R1-NC1	NC-R	NC-R	237	0.725738396624473	7	54
3589	22	22.2	2	0	3	2	25	Hanna	R1-NC2	NC-R	NC-R	220	0.940909090909091	8	55
3591	22	22.2	2	0	3	2	26	Han	PI1-NC2	NC-PI	NC-PI	219	0.520547945205479	7	56
3593	22	22.2	2	0	3	2	27	Anna	R1-PI1	PI-R	PI-R	232	0.681034482758621	7	57
3595	22	22.2	2	0	3	2	28	Bernie	R1-PI2	PI-R	PI-R	220	1	8	58
3597	22	22.2	2	0	3	2	29	Han	PI1-NC2	NC-PI	NC-PI	218	0.422018348623853	8	59
3599	22	22.2	2	0	3	2	30	Bernie	R1-R2	R-R	Same	219	0.246575342465753	6	60
3601	23	23.1	1	1	1	1	1	Hanna	R1-PI1	PI-R	PI-R	232	0.926724137931034	1	1
3603	23	23.1	1	1	1	1	2	Trinh	NC1-R2	NC-R	NC-R	222	0.986425339366516	1	2
3605	23	23.1	1	1	1	1	3	Hanna	PI2-NC2	NC-PI	NC-PI	224	0.383928571428571	1	3
3607	23	23.1	1	1	1	1	4	Anna	NC1-PI2	NC-PI	NC-PI	223	0.560538116591928	2	4
3609	23	23.1	1	1	1	1	5	Hanna	NC1-NC2	NC-NC	Same	86	0.244186046511628	1	5
3611	23	23.1	1	1	1	1	6	Anna	PI1-NC2	NC-PI	NC-PI	184	0.173913043478261	3	6
3613	23	23.1	1	1	1	1	7	Han	PI1-NC1	NC-PI	NC-PI	126	0.936507936507937	4	7
3615	23	23.1	1	1	1	1	8	Anna	PI1-NC2	NC-PI	NC-PI	82	0.329268292682927	5	8
3617	23	23.1	1	1	1	1	9	Han	R1-NC1	NC-R	NC-R	198	1	2	9
3619	23	23.1	1	1	1	1	10	Anna	R1-PI2	PI-R	PI-R	182	0	2	10
3621	23	23.1	1	1	1	1	11	Han	R1-NC1	NC-R	NC-R	231	0.887445887445887	3	11
3623	23	23.1	1	1	1	1	12	Anna	R1-PI2	PI-R	PI-R	124	0.0564516129032258	3	12
3625	23	23.1	1	1	1	1	13	Trinh	R1-R2	R-R	Same	175	0.557575757575758	2	13
3627	23	23.1	1	1	1	1	14	Han	R2-PI2	PI-R	PI-R	144	0.215277777777778	4	14
3629	23	23.1	1	1	1	1	15	Trinh	R1-R2	R-R	Same	220	1	3	15
3631	23	23.1	1	1	1	1	16	Anna	NC1-PI2	NC-PI	NC-PI	191	0.43979057591623	6	16
3633	23	23.1	1	1	1	1	17	Trinh	PI1-R2	PI-R	PI-R	210	0.871428571428571	5	17
3637	23	23.1	1	1	1	1	19	Han	PI1-PI2	PI-PI	Same	116	1	4	18
3639	23	23.1	1	1	1	1	20	Hanna	R1-PI1	PI-R	PI-R	226	0.153488372093023	6	19
3641	23	23.1	1	1	1	1	21	Han	R2-PI2	PI-R	PI-R	90	0.633333333333333	7	20
3643	23	23.1	1	1	1	1	22	Hanna	R2-NC2	NC-R	NC-R	218	0.376146788990826	4	21
3645	23	23.1	1	1	1	1	23	Anna	R1-NC2	NC-R	NC-R	231	0.528138528138528	5	22
3647	23	23.1	1	1	1	1	24	Han	PI1-NC1	NC-PI	NC-PI	60	0.733333333333333	7	23
3659	23	23.1	1	1	1	1	30	Hanna	R2-NC2	NC-R	NC-R	230	0.38695652173913	6	24
3661	23	23.1	1	1	3	1	1	Anna	R1-PI1	PI-R	PI-R	213	0.788732394366197	1	25
3663	23	23.1	1	1	3	1	2	Trinh	NC1-R2	NC-R	NC-R	227	0.635555555555556	1	26
3665	23	23.1	1	1	3	1	3	Bernie	NC1-PI2	NC-PI	NC-PI	232	0.725663716814159	1	27
3667	23	23.1	1	1	3	1	4	Anna	NC1-NC2	NC-NC	Same	227	0.348017621145374	1	28
3669	23	23.1	1	1	3	1	5	Han	PI1-NC2	NC-PI	NC-PI	229	0.672489082969432	2	29
3671	23	23.1	1	1	3	1	6	Bernie	R2-PI2	PI-R	PI-R	240	0.983333333333333	2	30
3673	23	23.1	1	1	3	1	7	Anna	R1-PI1	PI-R	PI-R	238	0.0765957446808511	3	31
3675	23	23.1	1	1	3	1	8	Han	PI1-NC2	NC-PI	NC-PI	211	0.23696682464455	3	32
3677	23	23.1	1	1	3	1	9	Trinh	R1-NC1	NC-R	NC-R	227	0.691629955947137	2	33
3679	23	23.1	1	1	3	1	10	Bernie	NC1-PI2	NC-PI	NC-PI	163	0.466257668711656	4	34
3681	23	23.1	1	1	3	1	11	Hanna	PI1-PI2	PI-PI	Same	222	0.509009009009009	2	35
3683	23	23.1	1	1	3	1	12	Bernie	R1-PI2	PI-R	PI-R	154	0.720779220779221	4	36
3685	23	23.1	1	1	3	1	13	Trinh	R1-NC1	NC-R	NC-R	227	0.63716814159292	3	37
3687	23	23.1	1	1	3	1	14	Bernie	R1-R2	R-R	Same	237	0.936440677966102	3	38
3689	23	23.1	1	1	3	1	15	Trinh	NC1-R2	NC-R	NC-R	182	0.502793296089385	4	39
3691	23	23.1	1	1	3	1	16	Han	R2-NC2	NC-R	NC-R	222	1	5	40
3693	23	23.1	1	1	3	1	17	Bernie	PI1-R2	PI-R	PI-R	235	0.421276595744681	5	41
3695	23	23.1	1	1	3	1	18	Anna	NC1-NC2	NC-NC	Same	225	0.711111111111111	4	42
3697	23	23.1	1	1	3	1	19	Hanna	PI1-PI2	PI-PI	Same	225	0.780373831775701	5	43
3699	23	23.1	1	1	3	1	20	Bernie	R2-PI2	PI-R	PI-R	227	0.863436123348018	6	44
3701	23	23.1	1	1	3	1	21	Trinh	PI2-NC2	NC-PI	NC-PI	232	0.241379310344828	5	45
3703	23	23.1	1	1	3	1	22	Bernie	R1-R2	R-R	Same	225	0.613333333333333	6	46
3705	23	23.1	1	1	3	1	23	Han	R2-NC2	NC-R	NC-R	87	0.670731707317073	6	47
3707	23	23.1	1	1	3	1	24	Bernie	PI1-R2	PI-R	PI-R	205	0.832512315270936	7	48
3709	23	23.1	1	1	3	1	25	Hanna	R1-NC2	NC-R	NC-R	230	0.547826086956522	7	49
3711	23	23.1	1	1	3	1	26	Bernie	PI1-NC1	NC-PI	NC-PI	220	0.359090909090909	6	50
