complete.dyad	id	child.adult	sex	box	rando.order	trial	model	comb.detail 	comb.sum	action 	side	time.aoi	time.screen
1	20	1	0	3	1	2	Trinh	NC1-R2		NC1	2	108	228
1	20	1	0	3	1	3	Bernie	NC1-PI2		PI2	1	66	180
1	20	1	0	3	1	3	Bernie	NC1-PI2		NC1	2	114	180
1	20	1	0	3	1	4	Anna	NC1-NC2		NC1	1	78	212
1	20	1	0	3	1	4	Anna	NC1-NC2		NC2	2	132	212
1	20	1	0	3	1	5	Han	PI1-NC2		NC2	1	31	222
1	20	1	0	3	1	5	Han	PI1-NC2		PI1	2	190	222
1	20	1	0	3	1	6	Bernie	R2-PI2		PI2	1	13	166
1	20	1	0	3	1	6	Bernie	R2-PI2		R2	2	153	166
1	20	1	0	3	1	7	Anna	R1-PI1		R1	1	74	208
1	20	1	0	3	1	7	Anna	R1-PI1		PI1	2	134	208
1	20	1	0	3	1	8	Han	PI1-NC2		PI1	1	22	70
1	20	1	0	3	1	8	Han	PI1-NC2		NC2	2	48	70
1	20	1	0	3	1	9	Trinh	R1-NC1		NC1	1	0	167
1	20	1	0	3	1	9	Trinh	R1-NC1		R1	2	167	167
1	20	1	0	3	1	10	Bernie	NC1-PI2		NC1	1	62	147
1	20	1	0	3	1	10	Bernie	NC1-PI2		PI2	2	85	147
1	20	1	0	3	1	11	Hanna	PI1-PI2		PI2	1	55	160
1	20	1	0	3	1	11	Hanna	PI1-PI2		PI1	2	105	160
1	20	1	0	3	1	12	Bernie	R1-PI2		R1	1	15	188
1	20	1	0	3	1	12	Bernie	R1-PI2		PI2	2	173	188
1	20	1	0	3	1	13	Trinh	R1-NC1		R1	1	78	134
1	20	1	0	3	1	13	Trinh	R1-NC1		NC1	2	56	134
1	20	1	0	3	1	14	Bernie	R1-R2		R1	1	61	159
1	20	1	0	3	1	14	Bernie	R1-R2		R2	2	94	159
1	20	1	0	3	1	15	Trinh	NC1-R2		NC1	1	40	125
1	20	1	0	3	1	15	Trinh	NC1-R2		R2	2	85	125
1	20	1	0	3	1	16	Han	R2-NC2		R2	1	2	16
1	20	1	0	3	1	16	Han	R2-NC2		NC2	2	14	16
1	20	1	0	3	1	17	Bernie	PI1-R2		PI1	1	11	146
1	20	1	0	3	1	17	Bernie	PI1-R2		R2	2	126	146
1	20	1	0	3	1	18	Anna	NC1-NC2		NC2	1	3	3
1	20	1	0	3	1	18	Anna	NC1-NC2		NC1	2	0	3
1	20	1	0	3	1	19	Hanna	PI1-PI2		PI1	1	6	73
1	20	1	0	3	1	19	Hanna	PI1-PI2		PI2	2	67	73
1	20	1	0	3	1	20	Bernie	R2-PI2		R2	1	28	203
1	20	1	0	3	1	20	Bernie	R2-PI2		PI2	2	175	203
1	20	1	0	3	1	21	Trinh	PI2-NC2		NC2	1	0	209
1	20	1	0	3	1	21	Trinh	PI2-NC2		PI2	2	209	209
1	20	1	0	3	1	22	Bernie	R1-R2		R2	1	0	207
1	20	1	0	3	1	22	Bernie	R1-R2		R1	2	207	207
1	20	1	0	3	1	23	Han	R2-NC2		NC2	1	106	200
1	20	1	0	3	1	23	Han	R2-NC2		R2	2	94	200
1	20	1	0	3	1	24	Bernie	PI1-R2		R2	1	154	214
1	20	1	0	3	1	24	Bernie	PI1-R2		PI1	2	60	214
1	20	1	0	3	1	25	Hanna	R1-NC2		NC2	1	0	224
1	20	1	0	3	1	25	Hanna	R1-NC2		R1	2	224	224
1	20	1	0	3	1	26	Bernie	PI1-NC1		NC1	1	70	156
1	20	1	0	3	1	26	Bernie	PI1-NC1		PI1	2	86	156
1	20	1	0	3	1	27	Trinh	PI2-NC2		PI2	1	107	163
1	20	1	0	3	1	27	Trinh	PI2-NC2		NC2	2	54	163
1	20	1	0	3	1	28	Bernie	R1-PI2		PI2	1	0	68
1	20	1	0	3	1	28	Bernie	R1-PI2		R1	2	68	68
1	20	1	0	3	1	29	Hanna	R1-NC2		R1	1	74	111
1	20	1	0	3	1	29	Hanna	R1-NC2		NC2	2	37	111
1	20	1	0	3	1	30	Bernie	PI1-NC1		PI1	1	83	205
1	20	1	0	3	1	30	Bernie	PI1-NC1		NC1	2	122	205
1	20	2	1	1	1	1	Hanna	R1-PI1		R1	1	125	227
1	20	2	1	1	1	1	Hanna	R1-PI1		PI1	2	102	227
1	20	2	1	1	1	2	Trinh	NC1-R2		NC1	1	99	228
1	20	2	1	1	1	2	Trinh	NC1-R2		R2	2	129	228
1	20	2	1	1	1	3	Hanna	PI2-NC2		NC2	1	65	206
1	20	2	1	1	1	3	Hanna	PI2-NC2		PI2	2	141	206
1	20	2	1	1	1	4	Anna	NC1-PI2		PI2	1	195	233
1	20	2	1	1	1	4	Anna	NC1-PI2		NC1	2	38	233
1	20	2	1	1	1	5	Hanna	NC1-NC2		NC2	1	116	210
1	20	2	1	1	1	5	Hanna	NC1-NC2		NC1	2	79	210
1	20	2	1	1	1	6	Anna	PI1-NC2		PI1	1	190	232
1	20	2	1	1	1	6	Anna	PI1-NC2		NC2	2	42	232
1	20	2	1	1	1	7	Han	PI1-NC1		PI1	1	206	231
1	20	2	1	1	1	7	Han	PI1-NC1		NC1	2	25	231
1	20	2	1	1	1	8	Anna	PI1-NC2		NC2	1	76	221
1	20	2	1	1	1	8	Anna	PI1-NC2		PI1	2	145	221
1	20	2	1	1	1	9	Han	R1-NC1		NC1	1	38	225
1	20	2	1	1	1	9	Han	R1-NC1		R1	2	186	225
1	20	2	1	1	1	10	Anna	R1-PI2		PI2	1	105	169
1	20	2	1	1	1	10	Anna	R1-PI2		R1	2	64	169
1	20	2	1	1	1	11	Han	R1-NC1		R1	1	169	180
1	20	2	1	1	1	11	Han	R1-NC1		NC1	2	8	180
1	20	2	1	1	1	12	Anna	R1-PI2		R1	1	155	192
1	20	2	1	1	1	12	Anna	R1-PI2		PI2	2	37	192
1	20	2	1	1	1	13	Trinh	R1-R2		R1	1	147	171
1	20	2	1	1	1	13	Trinh	R1-R2		R2	2	24	171
1	20	2	1	1	1	14	Han	R2-PI2		R2	1	162	187
1	20	2	1	1	1	14	Han	R2-PI2		PI2	2	24	187
1	20	2	1	1	1	15	Trinh	R1-R2		R2	1	94	166
1	20	2	1	1	1	15	Trinh	R1-R2		R1	2	70	166
1	20	2	1	1	1	16	Anna	NC1-PI2		NC1	1	130	197
1	20	2	1	1	1	16	Anna	NC1-PI2		PI2	2	67	197
1	20	2	1	1	1	17	Trinh	PI1-R2		PI1	1	63	202
1	20	2	1	1	1	17	Trinh	PI1-R2		R2	2	139	202
1	20	2	1	1	1	18	Hanna	NC1-NC2		NC2	1	93	176
1	20	2	1	1	1	18	Hanna	NC1-NC2		NC1	2	83	176
1	20	2	1	1	1	19	Han	PI1-PI2		PI2	1	165	210
1	20	2	1	1	1	19	Han	PI1-PI2		PI1	2	43	210
1	20	2	1	1	1	20	Hanna	R1-PI1		PI1	1	102	172
1	20	2	1	1	1	20	Hanna	R1-PI1		R1	2	70	172
1	20	2	1	1	1	21	Han	R2-PI2		PI2	1	33	179
1	20	2	1	1	1	21	Han	R2-PI2		R2	2	146	179
1	20	2	1	1	1	22	Hanna	R2-NC2		NC2	1	62	229
1	20	2	1	1	1	22	Hanna	R2-NC2		R2	2	164	229
1	20	2	1	1	1	23	Anna	R1-NC2		NC2	1	11	235
1	20	2	1	1	1	23	Anna	R1-NC2		R1	2	223	235
1	20	2	1	1	1	24	Han	PI1-NC1		NC1	1	66	187
1	20	2	1	1	1	24	Han	PI1-NC1		PI1	2	121	187
1	20	2	1	1	1	25	Hanna	PI2-NC2		PI2	1	154	198
1	20	2	1	1	1	25	Hanna	PI2-NC2		NC2	2	41	198
1	20	2	1	1	1	26	Trinh	PI1-R2		R2	1	110	174
1	20	2	1	1	1	26	Trinh	PI1-R2		PI1	2	62	174
1	20	2	1	1	1	27	Trinh	NC1-R2		R2	1	173	218
1	20	2	1	1	1	27	Trinh	NC1-R2		NC1	2	35	218
1	20	2	1	1	1	28	Han	PI1-PI2		PI1	1	101	204
1	20	2	1	1	1	28	Han	PI1-PI2		PI2	2	102	204
1	20	2	1	1	1	29	Anna	R1-NC2		R1	1	88	133
1	20	2	1	1	1	29	Anna	R1-NC2		NC2	2	44	133
1	20	2	1	1	1	30	Hanna	R2-NC2		NC2	1	4	237
1	20	2	1	1	1	30	Hanna	R2-NC2		R2	2	233	237
1	20	2	1	2	1	1	Bernie	R1-PI1		PI1	1	43	231
1	20	2	1	2	1	1	Bernie	R1-PI1		R1	2	188	231
1	20	2	1	2	1	2	Anna	NC1-R2		R2	1	106	230
1	20	2	1	2	1	2	Anna	NC1-R2		NC1	2	124	230
1	20	2	1	2	1	3	Han	PI2-NC2		NC2	1	206	229
1	20	2	1	2	1	3	Han	PI2-NC2		PI2	2	23	229
1	20	2	1	2	1	4	Bernie	NC1-R2		NC1	1	132	231
1	20	2	1	2	1	4	Bernie	NC1-R2		R2	2	99	231
1	20	2	1	2	1	5	Han	NC1-NC2		NC1	1	141	223
1	20	2	1	2	1	5	Han	NC1-NC2		NC2	2	82	223
1	20	2	1	2	1	6	Trinh	R1-R2		R2	1	19	227
1	20	2	1	2	1	6	Trinh	R1-R2		R1	2	208	227
1	20	2	1	2	1	7	Hanna	PI1-NC2		PI1	1	200	227
1	20	2	1	2	1	7	Hanna	PI1-NC2		NC2	2	27	227
1	20	2	1	2	1	8	Bernie	R1-PI1		R1	1	208	222
1	20	2	1	2	1	8	Bernie	R1-PI1		PI1	2	14	222
1	20	2	1	2	1	9	Hanna	PI1-NC2		NC2	1	97	221
1	20	2	1	2	1	9	Hanna	PI1-NC2		PI1	2	124	221
1	20	2	1	2	1	10	Anna	R1-NC1		NC1	1	4	231
1	20	2	1	2	1	10	Anna	R1-NC1		R1	2	224	231
1	20	2	1	2	1	11	Han	PI1-PI2		PI2	1	191	222
1	20	2	1	2	1	11	Han	PI1-PI2		PI1	2	25	222
1	20	2	1	2	1	12	Anna	PI1-R2		PI1	1	65	218
1	20	2	1	2	1	12	Anna	PI1-R2		R2	2	150	218
1	20	2	1	2	1	13	Hanna	R1-PI2		PI2	1	0	234
1	20	2	1	2	1	13	Hanna	R1-PI2		R1	2	234	234
1	20	2	1	2	1	14	Anna	R1-NC1		R1	1	226	226
1	20	2	1	2	1	14	Anna	R1-NC1		NC1	2	0	226
1	20	2	1	2	1	15	Hanna	R1-PI2		R1	1	189	233
1	20	2	1	2	1	15	Hanna	R1-PI2		PI2	2	41	233
1	20	2	1	2	1	16	Trinh	R1-R2		R1	1	50	234
1	20	2	1	2	1	16	Trinh	R1-R2		R2	2	179	234
1	20	2	1	2	1	17	Bernie	NC1-R2		R2	1	191	232
1	20	2	1	2	1	17	Bernie	NC1-R2		NC1	2	38	232
1	20	2	1	2	1	18	Anna	NC1-R2		NC1	1	119	229
1	20	2	1	2	1	18	Anna	NC1-R2		R2	2	110	229
1	20	2	1	2	1	19	Hanna	R2-NC2		NC2	1	54	236
1	20	2	1	2	1	19	Hanna	R2-NC2		R2	2	182	236
1	20	2	1	2	1	20	Han	PI1-PI2		PI1	1	42	229
1	20	2	1	2	1	20	Han	PI1-PI2		PI2	2	185	229
1	20	2	1	2	1	21	Bernie	PI1-NC1		NC1	1	150	190
1	20	2	1	2	1	21	Bernie	PI1-NC1		PI1	2	40	190
1	20	2	1	2	1	22	Trinh	R2-PI2		PI2	1	9	211
1	20	2	1	2	1	22	Trinh	R2-PI2		R2	2	201	211
1	20	2	1	2	1	23	Hanna	R2-NC2		R2	1	191	227
1	20	2	1	2	1	23	Hanna	R2-NC2		NC2	2	36	227
1	20	2	1	2	1	24	Trinh	R1-NC2		NC2	1	8	102
1	20	2	1	2	1	24	Trinh	R1-NC2		R1	2	94	102
1	20	2	1	2	1	25	Bernie	PI1-NC1		PI1	1	172	241
1	20	2	1	2	1	25	Bernie	PI1-NC1		NC1	2	62	241
1	20	2	1	2	1	26	Han	PI2-NC2		PI2	1	219	219
1	20	2	1	2	1	26	Han	PI2-NC2		NC2	2	0	219
1	20	2	1	2	1	27	Trinh	R1-NC2		NC2	1	11	109
1	20	2	1	2	1	27	Trinh	R1-NC2		R1	2	98	109
1	20	2	1	2	1	28	Han	NC1-NC2		NC2	1	197	226
1	20	2	1	2	1	28	Han	NC1-NC2		NC1	2	28	226
1	20	2	1	2	1	29	Anna	PI1-R2		R2	1	167	232
1	20	2	1	2	1	29	Anna	PI1-R2		PI1	2	65	232
1	20	2	1	2	1	30	Trinh	R2-PI2		R2	1	199	228
1	20	2	1	2	1	30	Trinh	R2-PI2		PI2	2	29	228
1	20	2	1	3	1	1	Anna	R1-PI1		PI1		136	206
1	20	2	1	3	1	1	Anna	R1-PI1		R1		67	206
1	20	2	1	3	1	2	Trinh	NC1-R2		R2		138	195
1	20	2	1	3	1	2	Trinh	NC1-R2		NC1		57	195
1	20	2	1	3	1	3	Bernie	NC1-PI2		PI2		182	195
1	20	2	1	3	1	3	Bernie	NC1-PI2		NC1		12	195
1	20	2	1	3	1	4	Anna	NC1-NC2		NC1		82	172
1	20	2	1	3	1	4	Anna	NC1-NC2		NC2		90	172
1	20	2	1	3	1	5	Han	PI1-NC2		NC2		70	195
1	20	2	1	3	1	5	Han	PI1-NC2		PI1		125	195
1	20	2	1	3	1	6	Bernie	R2-PI2		PI2		19	214
1	20	2	1	3	1	6	Bernie	R2-PI2		R2		195	214
1	20	2	1	3	1	7	Anna	R1-PI1		R1		43	204
1	20	2	1	3	1	7	Anna	R1-PI1		PI1		161	204
1	20	2	1	3	1	8	Han	PI1-NC2		PI1		143	210
1	20	2	1	3	1	8	Han	PI1-NC2		NC2		67	210
1	20	2	1	3	1	9	Trinh	R1-NC1		NC1		27	220
1	20	2	1	3	1	9	Trinh	R1-NC1		R1		193	220
1	20	2	1	3	1	10	Bernie	NC1-PI2		NC1		23	153
1	20	2	1	3	1	10	Bernie	NC1-PI2		PI2		130	153
1	20	2	1	3	1	11	Hanna	PI1-PI2		PI2		48	195
1	20	2	1	3	1	11	Hanna	PI1-PI2		PI1		147	195
1	20	2	1	3	1	12	Bernie	R1-PI2		R1		54	112
1	20	2	1	3	1	12	Bernie	R1-PI2		PI2		58	112
1	20	2	1	3	1	13	Trinh	R1-NC1		R1		109	149
1	20	2	1	3	1	13	Trinh	R1-NC1		NC1		39	149
1	20	2	1	3	1	14	Bernie	R1-R2		R1		124	147
1	20	2	1	3	1	14	Bernie	R1-R2		R2		23	147
1	20	2	1	3	1	15	Trinh	NC1-R2		NC1		13	178
1	20	2	1	3	1	15	Trinh	NC1-R2		R2		165	178
1	20	2	1	3	1	16	Han	R2-NC2		R2		102	169
1	20	2	1	3	1	16	Han	R2-NC2		NC2		67	169
1	20	2	1	3	1	17	Bernie	PI1-R2		PI1		18	190
1	20	2	1	3	1	17	Bernie	PI1-R2		R2		171	190
1	20	2	1	3	1	18	Anna	NC1-NC2		NC2		63	176
1	20	2	1	3	1	18	Anna	NC1-NC2		NC1		112	176
1	20	2	1	3	1	19	Hanna	PI1-PI2		PI1		74	190
1	20	2	1	3	1	19	Hanna	PI1-PI2		PI2		114	190
1	20	2	1	3	1	20	Bernie	R2-PI2		R2		99	180
1	20	2	1	3	1	20	Bernie	R2-PI2		PI2		78	180
1	20	2	1	3	1	21	Trinh	PI2-NC2		NC2		70	154
1	20	2	1	3	1	21	Trinh	PI2-NC2		PI2		84	154
1	20	2	1	3	1	22	Bernie	R1-R2		R2		46	135
1	20	2	1	3	1	22	Bernie	R1-R2		R1		89	135
1	20	2	1	3	1	23	Han	R2-NC2		NC2		50	216
1	20	2	1	3	1	23	Han	R2-NC2		R2		166	216
1	20	2	1	3	1	24	Bernie	PI1-R2		R2		102	171
1	20	2	1	3	1	24	Bernie	PI1-R2		PI1		68	171
1	20	2	1	3	1	25	Hanna	R1-NC2		NC2		25	176
1	20	2	1	3	1	25	Hanna	R1-NC2		R1		150	176
1	20	2	1	3	1	26	Bernie	PI1-NC1		NC1		32	231
1	20	2	1	3	1	26	Bernie	PI1-NC1		PI1		199	231
1	20	2	1	3	1	27	Trinh	PI2-NC2		PI2		141	167
1	20	2	1	3	1	27	Trinh	PI2-NC2		NC2		23	167
1	20	2	1	3	1	28	Bernie	R1-PI2		PI2		71	217
1	20	2	1	3	1	28	Bernie	R1-PI2		R1		145	217
1	20	2	1	3	1	29	Hanna	R1-NC2		R1		120	159
1	20	2	1	3	1	29	Hanna	R1-NC2		NC2		38	159
1	20	2	1	3	1	30	Bernie	PI1-NC1		PI1		154	160
1	20	2	1	3	1	30	Bernie	PI1-NC1		NC1		6	160
1	21	1	1	1	2	1	Hanna	PI2-NC2		NC2	1	0	226
1	21	1	1	1	2	1	Hanna	PI2-NC2		PI2	2	226	226
1	21	1	1	1	2	2	Trinh	NC1-R2		NC1	1	28	170
1	21	1	1	1	2	2	Trinh	NC1-R2		R2	2	142	170
1	21	1	1	1	2	3	Hanna	R1-PI1		R1	1	67	182
1	21	1	1	1	2	3	Hanna	R1-PI1		PI1	2	115	182
1	21	1	1	1	2	4	Han	PI1-NC1		PI1	1	39	226
1	21	1	1	1	2	4	Han	PI1-NC1		NC1	2	187	226
1	21	1	1	1	2	5	Hanna	R2-NC2		R2	1	143	203
1	21	1	1	1	2	5	Hanna	R2-NC2		NC2	2	60	203
1	21	1	1	1	2	6	Anna	R1-PI2		R1	1	64	173
1	21	1	1	1	2	6	Anna	R1-PI2		PI2	2	109	173
1	21	1	1	1	2	7	Han	PI1-NC1		NC1	1	20	121
1	21	1	1	1	2	7	Han	PI1-NC1		PI1	2	101	121
1	21	1	1	1	2	8	Trinh	NC1-R2		R2	1	56	65
1	21	1	1	1	2	8	Trinh	NC1-R2		NC1	2	9	65
1	21	1	1	1	2	9	Anna	R1-PI2		PI2	1	1	76
1	21	1	1	1	2	9	Anna	R1-PI2		R1	2	75	76
1	21	1	1	1	2	10	Trinh	R1-R2		R2	1	75	145
1	21	1	1	1	2	10	Trinh	R1-R2		R1	2	70	145
1	21	1	1	1	2	11	Hanna	R2-NC2		NC2	1	1	219
1	21	1	1	1	2	11	Hanna	R2-NC2		R2	2	218	219
1	21	1	1	1	2	12	Han	R1-NC1		R1	1	78	234
1	21	1	1	1	2	12	Han	R1-NC1		NC1	2	156	234
1	21	1	1	1	2	13	Trinh	PI1-R2		PI1	1	136	182
1	21	1	1	1	2	13	Trinh	PI1-R2		R2	2	46	182
1	21	1	1	1	2	14	Anna	R1-NC2		NC2	1	118	216
1	21	1	1	1	2	14	Anna	R1-NC2		R1	2	97	216
1	21	1	1	1	2	15	Hanna	NC1-NC2		NC1	1	92	133
1	21	1	1	1	2	15	Hanna	NC1-NC2		NC2	2	41	133
1	21	1	1	1	2	16	Trinh	PI1-R2		R2	1	81	180
1	21	1	1	1	2	16	Trinh	PI1-R2		PI1	2	99	180
1	21	1	1	1	2	17	Han	PI1-PI2		PI2	1	39	193
1	21	1	1	1	2	17	Han	PI1-PI2		PI1	2	154	193
1	21	1	1	1	2	18	Anna	PI1-NC2		NC2	1	52	118
1	21	1	1	1	2	18	Anna	PI1-NC2		PI1	2	66	118
1	21	1	1	1	2	19	Hanna	NC1-NC2		NC2	1	125	213
1	21	1	1	1	2	19	Hanna	NC1-NC2		NC1	2	88	213
1	21	1	1	1	2	20	Anna	NC1-PI2		NC1	1	46	210
1	21	1	1	1	2	20	Anna	NC1-PI2		PI2	2	164	210
1	21	1	1	1	2	21	Han	PI1-PI2		PI1	1	11	223
1	21	1	1	1	2	21	Han	PI1-PI2		PI2	2	212	223
1	21	1	1	1	2	22	Han	R2-PI2		R2	1	39	175
1	21	1	1	1	2	22	Han	R2-PI2		PI2	2	136	175
1	21	1	1	1	2	23	Hanna	PI2-NC2		PI2	1	110	231
1	21	1	1	1	2	23	Hanna	PI2-NC2		NC2	2	121	231
1	21	1	1	1	2	24	Han	R1-NC1		NC1	1	31	227
1	21	1	1	1	2	24	Han	R1-NC1		R1	2	196	227
1	21	1	1	1	2	25	Trinh	R1-R2		R1	1	34	109
1	21	1	1	1	2	25	Trinh	R1-R2		R2	2	70	109
1	21	1	1	1	2	26	Anna	NC1-PI2		PI2	1	0	59
1	21	1	1	1	2	26	Anna	NC1-PI2		NC1	2	59	59
1	21	1	1	1	2	27	Hanna	R1-PI1		PI1	1	8	122
1	21	1	1	1	2	27	Hanna	R1-PI1		R1	2	112	122
1	21	1	1	1	2	28	Anna	PI1-NC2		PI1	1	0	2
1	21	1	1	1	2	28	Anna	PI1-NC2		NC1	2	2	2
1	21	1	1	1	2	29	Han	R2-PI2		PI2	1	3	58
1	21	1	1	1	2	29	Han	R2-PI2		R2	2	55	58
1	21	1	1	1	2	30	Anna	R1-NC2		NC2	1	8	156
1	21	1	1	1	2	30	Anna	R1-NC2		R1	2	148	156
1	21	1	1	2	2	1	Anna	NC1-R2		R2	1	67	206
1	21	1	1	2	2	1	Anna	NC1-R2		NC1	2	139	206
1	21	1	1	2	2	2	Han	PI2-NC2		PI2	1	91	218
1	21	1	1	2	2	2	Han	PI2-NC2		NC2	2	126	218
1	21	1	1	2	2	3	Bernie	R1-PI1		R1	1	124	229
1	21	1	1	2	2	3	Bernie	R1-PI1		PI1	2	105	229
1	21	1	1	2	2	4	Hanna	R1-PI2		R1	1	193	226
1	21	1	1	2	2	4	Hanna	R1-PI2		PI2	2	32	226
1	21	1	1	2	2	5	Trinh	R1-R2		R1	1	7	226
1	21	1	1	2	2	5	Trinh	R1-R2		R2	2	217	226
1	21	1	1	2	2	6	Anna	NC1-R2		NC1	1	107	212
1	21	1	1	2	2	6	Anna	NC1-R2		R2	2	105	212
1	21	1	1	2	2	7	Trinh	R1-R2		R2	1	168	213
1	21	1	1	2	2	7	Trinh	R1-R2		R1	2	44	213
1	21	1	1	2	2	8	Hanna	R2-NC2		R2	1	143	212
1	21	1	1	2	2	8	Hanna	R2-NC2		NC2	2	69	212
1	21	1	1	2	2	9	Trinh	R2-PI2		R2	1	135	219
1	21	1	1	2	2	9	Trinh	R2-PI2		PI2	2	84	219
1	21	1	1	2	2	10	Anna	PI1-R2		R2	1	0	46
1	21	1	1	2	2	10	Anna	PI1-R2		PI1	2	46	46
1	21	1	1	2	2	11	Han	NC1-NC2		NC1	1	97	225
1	21	1	1	2	2	11	Han	NC1-NC2		NC2	2	128	225
1	21	1	1	2	2	12	Anna	PI1-R2		PI1	1	38	227
1	21	1	1	2	2	12	Anna	PI1-R2		R2	2	189	227
1	21	1	1	2	2	13	Han	PI1-PI2		PI1	1	46	223
1	21	1	1	2	2	13	Han	PI1-PI2		PI2	2	177	223
1	21	1	1	2	2	14	Bernie	PI1-NC1		PI1	1	53	233
1	21	1	1	2	2	14	Bernie	PI1-NC1		NC1	2	180	233
1	21	1	1	2	2	15	Trinh	R1-NC2		R1	1	119	227
1	21	1	1	2	2	15	Trinh	R1-NC2		NC2	2	108	227
1	21	1	1	2	2	16	Hanna	PI1-NC2		NC2	1	143	229
1	21	1	1	2	2	16	Hanna	PI1-NC2		PI1	2	86	229
1	21	1	1	2	2	17	Bernie	NC1-R2		R2	1	152	213
1	21	1	1	2	2	17	Bernie	NC1-R2		NC1	2	61	213
1	21	1	1	2	2	18	Han	PI1-PI2		PI2	1	96	106
1	21	1	1	2	2	18	Han	PI1-PI2		PI1	2	10	106
1	21	1	1	2	2	19	Hanna	R1-PI2		PI2	1	6	210
1	21	1	1	2	2	19	Hanna	R1-PI2		R1	2	202	210
1	21	1	1	2	2	20	Anna	R1-NC1		NC1	1	24	222
1	21	1	1	2	2	20	Anna	R1-NC1		R1	2	196	222
1	21	1	1	2	2	21	Hanna	R2-NC2		NC2	1	0	214
1	21	1	1	2	2	21	Hanna	R2-NC2		R2	2	214	214
1	21	1	1	2	2	22	Trinh	R1-NC2		NC2	1	23	38
1	21	1	1	2	2	22	Trinh	R1-NC2		R1	2	15	38
1	21	1	1	2	2	23	Bernie	NC1-R2		NC1	1	18	18
1	21	1	1	2	2	23	Bernie	NC1-R2		R2	2	0	18
1	21	1	1	2	2	24	Anna	R1-NC1		R1	1	146	222
1	21	1	1	2	2	24	Anna	R1-NC1		NC1	2	76	222
1	21	1	1	2	2	25	Bernie	PI1-NC1		NC1	1	118	213
1	21	1	1	2	2	25	Bernie	PI1-NC1		PI1	2	95	213
1	21	1	1	2	2	26	Han	NC1-NC2		NC2	1	92	214
1	21	1	1	2	2	26	Han	NC1-NC2		NC1	2	122	214
1	21	1	1	2	2	27	Hanna	PI1-NC2		PI1	1	54	206
1	21	1	1	2	2	27	Hanna	PI1-NC2		NC2	2	152	206
1	21	1	1	2	2	28	Han	PI2-NC2		NC2	1	17	67
1	21	1	1	2	2	28	Han	PI2-NC2		PI2	2	50	67
1	21	1	1	2	2	29	Bernie	R1-PI1		PI1	1	4	232
1	21	1	1	2	2	29	Bernie	R1-PI1		R1	2	228	232
1	21	1	1	2	2	30	Trinh	R2-PI2		PI2	1	104	222
1	21	1	1	2	2	30	Trinh	R2-PI2		R2	2	118	222
1	21	1	1	3	2	1	Trinh	NC1-R2		NC1	1	118	224
1	21	1	1	3	2	1	Trinh	NC1-R2		R2	2	106	224
1	21	1	1	3	2	2	Hanna	PI1-PI2		PI1	1	16	136
1	21	1	1	3	2	2	Hanna	PI1-PI2		PI2	2	120	136
1	21	1	1	3	2	3	Anna	R1-PI1		PI1	1	108	172
1	21	1	1	3	2	3	Anna	R1-PI1		R1	2	64	172
1	21	1	1	3	2	4	Bernie	PI1-NC1		PI1	1	148	224
1	21	1	1	3	2	4	Bernie	PI1-NC1		NC1	2	76	224
1	21	1	1	3	2	5	Trinh	PI2-NC2		NC2	1	6	198
1	21	1	1	3	2	5	Trinh	PI2-NC2		PI2	2	192	198
1	21	1	1	3	2	6	Bernie	PI1-NC1		NC1	1	23	129
1	21	1	1	3	2	6	Bernie	PI1-NC1		PI1	2	106	129
1	21	1	1	3	2	7	Han	R2-NC2		R2	1	84	142
1	21	1	1	3	2	7	Han	R2-NC2		NC2	2	58	142
1	21	1	1	3	2	8	Bernie	R1-PI2		PI2	1	89	220
1	21	1	1	3	2	8	Bernie	R1-PI2		R1	2	131	220
1	21	1	1	3	2	9	Trinh	NC1-R2		NC1	1	15	163
1	21	1	1	3	2	9	Trinh	NC1-R2		R2	2	148	163
1	21	1	1	3	2	10	Bernie	R1-R2		R1	1	94	123
1	21	1	1	3	2	10	Bernie	R1-R2		R2	2	29	123
1	21	1	1	3	2	11	Han	R2-NC2		NC2	1	87	197
1	21	1	1	3	2	11	Han	R2-NC2		R2	2	110	197
1	21	1	1	3	2	12	Trinh	R1-NC1		R1	1	56	128
1	21	1	1	3	2	12	Trinh	R1-NC1		NC1	2	72	128
1	21	1	1	3	2	13	Bernie	PI1-R2		R2	1	37	109
1	21	1	1	3	2	13	Bernie	PI1-R2		PI1	2	72	109
1	21	1	1	3	2	14	Anna	NC1-NC2		NC2	1	91	176
1	21	1	1	3	2	14	Anna	NC1-NC2		NC1	2	85	176
1	21	1	1	3	2	15	Bernie	PI1-R2		PI1	1	56	140
1	21	1	1	3	2	15	Bernie	PI1-R2		R2	2	84	140
1	21	1	1	3	2	16	Hanna	R1-NC2		NC2	1	0	211
1	21	1	1	3	2	16	Hanna	R1-NC2		R1	2	211	211
1	21	1	1	3	2	17	Bernie	R1-PI2		R1	1	68	74
1	21	1	1	3	2	17	Bernie	R1-PI2		PI2	2	6	74
1	21	1	1	3	2	18	Trinh	PI2-NC2		PI2	1	25	58
1	21	1	1	3	2	18	Trinh	PI2-NC2		NC2	2	33	58
1	21	1	1	3	2	19	Bernie	NC1-PI2		NC1	1	16	95
1	21	1	1	3	2	19	Bernie	NC1-PI2		PI2	2	79	95
1	21	1	1	3	2	20	Anna	NC1-NC2		NC1	1	94	231
1	21	1	1	3	2	20	Anna	NC1-NC2		NC2	2	137	231
