ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74325	13:06:28.036																	74		Fixation	666	705	232	2.39	104.68	144.41	4463	717	269	684	199	700	234	700	234													0.58355	0.86854	0.41267	0.85933	466.37	475.03	4.35	4.55	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74342	13:06:28.053																	74		Fixation	666	705	232	2.39	104.68	144.41	4464	713	268	671	211	692	239	692	239													0.58352	0.86852	0.41263	0.85935	466.31	475.01	4.38	4.49	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74359	13:06:28.070																	74		Fixation	666	705	232	2.39	104.68	144.41	4465	723	256	678	200	700	228	700	228													0.58345	0.86872	0.41246	0.85954	466.14	474.73	4.37	4.54	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74375	13:06:28.086																	74		Fixation	666	705	232	2.39	104.68	144.41	4466	727	263	684	198	705	230	705	230													0.58301	0.86870	0.41218	0.85979	466.20	474.74	4.42	4.52	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74392	13:06:28.103																	74		Fixation	666	705	232	2.39	104.68	144.41	4467	728	265	687	198	707	231	707	231													0.58267	0.86856	0.41181	0.85985	465.97	474.74	4.43	4.57	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74409	13:06:28.120																	74		Fixation	666	705	232	2.39	104.68	144.41	4468	729	261	677	215	703	238	703	238													0.58235	0.86878	0.41146	0.85984	465.99	474.72	4.43	4.56	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74425	13:06:28.136																	74		Fixation	666	705	232	2.39	104.68	144.41	4469	732	255	657	217	694	236	694	236													0.58204	0.86899	0.41127	0.85783	465.72	474.72	4.44	4.60	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74442	13:06:28.153																	74		Fixation	666	705	232	2.39	104.68	144.41	4470	733	257	683	202	708	229	708	229													0.58174	0.86908	0.41088	0.86021	465.79	474.77	4.47	4.60	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74459	13:06:28.170																	74		Fixation	666	705	232	2.39	104.68	144.41	4471	730	261	689	197	709	229	709	229													0.58138	0.86907	0.41055	0.86039	465.75	474.73	4.47	4.64	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74475	13:06:28.186																	74		Fixation	666	705	232	2.39	104.68	144.41	4472	730	272	686	208	708	240	708	240													0.58095	0.86954	0.41017	0.86087	465.80	474.57	4.47	4.70	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74492	13:06:28.203																	74		Fixation	666	705	232	2.39	104.68	144.41	4473	724	264	688	201	706	232	706	232													0.58030	0.86994	0.40960	0.86105	465.50	474.76	4.50	4.71	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74508	13:06:28.220																	74		Fixation	666	705	232	2.39	104.68	144.41	4474	735	258	686	193	710	225	710	225													0.57943	0.87038	0.40880	0.86139	465.52	474.72	4.44	4.65	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74525	13:06:28.236																	74		Fixation	666	705	232	2.39	104.68	144.41	4475	731	273	687	198	709	235	709	235													0.57829	0.87074	0.40783	0.86151	465.47	474.84	4.48	4.67	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74542	13:06:28.253																	74		Fixation	666	705	232	2.39	104.68	144.41	4476	731	262	693	189	712	225	712	225													0.57701	0.87143	0.40678	0.86163	465.19	474.99	4.58	4.67	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74558	13:06:28.270																	74		Fixation	666	705	232	2.39	104.68	144.41	4477	725	260	681	207	703	233	703	233													0.57561	0.87207	0.40555	0.86127	465.21	474.97	4.57	4.71	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74575	13:06:28.286																	74		Fixation	666	705	232	2.39	104.68	144.41	4478	775	272	690	210	732	241	732	241													0.57438	0.87458	0.40445	0.86120	465.21	475.13	4.56	4.77	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74592	13:06:28.303																	74		Fixation	666	705	232	2.39	104.68	144.41	4479	725	264	686	199	705	231	705	231													0.57294	0.87305	0.40327	0.86113	464.58	475.12	4.59	4.79	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74608	13:06:28.320																	74		Fixation	666	705	232	2.39	104.68	144.41	4480	778	260	688	193	733	226	733	226													0.57168	0.87540	0.40222	0.86095	464.58	475.14	4.57	4.82	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74625	13:06:28.336																	74		Fixation	666	705	232	2.39	104.68	144.41	4481	731	265	668	185	699	225	699	225													0.57028	0.87379	0.40120	0.85868	464.01	475.14	4.55	4.73	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74642	13:06:28.353																	74		Fixation	666	705	232	2.39	104.68	144.41	4482	772	270	691	206	731	238	731	238													0.56911	0.87618	0.40003	0.86082	464.01	475.11	4.65	4.82	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74658	13:06:28.370																	74		Fixation	666	705	232	2.39	104.68	144.41	4483	729	266	692	209	710	237	710	237													0.56780	0.87449	0.39899	0.86077	463.61	475.23	4.66	4.79	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74675	13:06:28.386																	74		Fixation	666	705	232	2.39	104.68	144.41	4484	726	261	693	196	709	228	709	228													0.56663	0.87470	0.39803	0.86079	463.24	475.29	4.65	4.79	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74692	13:06:28.403																	74		Fixation	666	705	232	2.39	104.68	144.41	4485	735	251	690	199	712	225	712	225													0.56550	0.87521	0.39710	0.86084	463.16	475.29	4.69	4.81	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74708	13:06:28.419																	74		Fixation	666	705	232	2.39	104.68	144.41	4486	720	270	692	188	706	229	706	229													0.56447	0.87541	0.39616	0.86111	462.97	475.02	4.76	4.82	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74725	13:06:28.436																	74		Fixation	666	705	232	2.39	104.68	144.41	4487	731	259	693	195	712	227	712	227													0.56337	0.87580	0.39535	0.86123	462.66	475.33	4.69	4.83	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74742	13:06:28.453																		127	Saccade	17						4488	769	271	693	203	731	237	731	237													0.56226	0.87796	0.39446	0.86140	462.66	475.41	4.69	4.79	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74758	13:06:28.469																	75		Fixation	83	726	229	0.73	8.07	263.39	4489	770	265	692	202	731	233	731	233													0.56119	0.87791	0.39354	0.86126	462.66	475.46	4.67	4.82	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74775	13:06:28.486																	75		Fixation	83	726	229	0.73	8.07	263.39	4490	771	266	699	189	735	227	735	227													0.56003	0.87778	0.39257	0.86125	462.66	475.59	4.69	4.79	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74792	13:06:28.503																	75		Fixation	83	726	229	0.73	8.07	263.39	4491	724	260	697	199	710	229	710	229													0.55879	0.87549	0.39165	0.86096	462.49	475.72	4.68	4.76	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74808	13:06:28.519																	75		Fixation	83	726	229	0.73	8.07	263.39	4492	768	272	693	187	730	229	730	229													0.55768	0.87724	0.39073	0.86057	462.49	475.83	4.69	4.83	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74825	13:06:28.536																	75		Fixation	83	726	229	0.73	8.07	263.39	4493	763	260	676	185	719	222	719	222													0.55705	0.87708	0.39028	0.86005	462.49	475.92	4.68	4.81	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74842	13:06:28.553																		128	Saccade	33						4494	653	253	605	182	629	217	629	217													0.55700	0.87463	0.39065	0.85953	462.48	476.16	4.75	4.80	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74858	13:06:28.569																		128	Saccade	33						4495	597	232	590	174	593	203	593	203													0.55656	0.87290	0.39047	0.85926	462.48	476.47	4.64	4.76	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74875	13:06:28.586																	76		Fixation	233	613	215	5.26	172.99	164.92	4496	628	251	590	169	609	210	609	210													0.55570	0.87541	0.38977	0.85932	462.57	476.49	4.71	4.74	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74892	13:06:28.603																	76		Fixation	233	613	215	5.26	172.99	164.92	4497	633	254	590	186	611	220	611	220													0.55512	0.87577	0.38925	0.85940	462.65	476.67	4.69	4.74	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74908	13:06:28.619																	76		Fixation	233	613	215	5.26	172.99	164.92	4498	629	269	590	178	609	223	609	223													0.55465	0.87611	0.38889	0.85975	462.64	476.69	4.71	4.75	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74925	13:06:28.636																	76		Fixation	233	613	215	5.26	172.99	164.92	4499	667	264	587	177	627	220	627	220													0.55432	0.87863	0.38869	0.86014	462.64	476.82	4.72	4.74	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74942	13:06:28.653																	76		Fixation	233	613	215	5.26	172.99	164.92	4500	630	256	601	175	615	215	615	215													0.55420	0.87691	0.38860	0.86055	462.70	476.88	4.69	4.75	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74958	13:06:28.669																	76		Fixation	233	613	215	5.26	172.99	164.92	4501	635	244	599	182	617	213	617	213													0.55425	0.87739	0.38862	0.86108	462.75	476.95	4.66	4.68	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74975	13:06:28.686																	76		Fixation	233	613	215	5.26	172.99	164.92	4502	629	260	593	169	611	214	611	214													0.55437	0.87779	0.38873	0.86174	462.75	476.95	4.72	4.74	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									74992	13:06:28.703																	76		Fixation	233	613	215	5.26	172.99	164.92	4503	625	269	590	174	607	221	607	221													0.55468	0.87771	0.38891	0.86238	462.87	476.78	4.74	4.73	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									75008	13:06:28.719																	76		Fixation	233	613	215	5.26	172.99	164.92	4504	632	239	594	183	613	211	613	211													0.55490	0.87781	0.38915	0.86264	463.02	477.05	4.70	4.66	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									75025	13:06:28.736																	76		Fixation	233	613	215	5.26	172.99	164.92	4505	630	260	598	186	614	223	614	223													0.55508	0.87767	0.38932	0.86273	463.04	477.37	4.71	4.73	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									75041	13:06:28.753																	76		Fixation	233	613	215	5.26	172.99	164.92	4506	589	231	603	179	596	205	596	205													0.55509	0.87533	0.38933	0.86274	463.04	477.46	4.73	4.70	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									75058	13:06:28.769																	76		Fixation	233	613	215	5.26	172.99	164.92	4507	635	255	596	168	615	211	615	211													0.55491	0.87664	0.38926	0.86262	463.42	477.61	4.73	4.79	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									75075	13:06:28.786																	76		Fixation	233	613	215	5.26	172.99	164.92	4508	637	245	591	176	614	210	614	210													0.55466	0.87646	0.38906	0.86223	463.29	477.66	4.66	4.71	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									75091	13:06:28.803																	76		Fixation	233	613	215	5.26	172.99	164.92	4509	586	256	601	175	593	215	593	215													0.55452	0.87341	0.38892	0.86183	463.29	477.87	4.75	4.70	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	11.png	0	0	1280	1024									75101	13:06:28.812										42	ImageEnd	11.png						129	Saccade	17																																								
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														75108	13:06:28.819																		129	Saccade	17						4510	677	257	596	179	636	218															0.55407	0.87697	0.38888	0.86119	463.29	478.25	4.60	4.69	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														75125	13:06:28.836																			Unclassified	17						4511	679	258	598	179	638	218															0.55400	0.87616	0.38874	0.86062	463.29	478.41	4.67	4.72	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														75141	13:06:28.853																		130	Saccade	33						4512	623	204			623	204															0.55422	0.87259			464.10		4.66		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														75158	13:06:28.869																		130	Saccade	33						4513	675	168	627	105	651	136															0.55410	0.87323	0.38910	0.86030	464.10	478.41	4.50	4.64	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														75175	13:06:28.886																			Unclassified	17						4514	675	182	625	110	650	146															0.55423	0.87295	0.38917	0.85995	464.10	478.41	4.62	4.61	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														75191	13:06:28.902																		131	Saccade	17						4515	630	169	595	90	612	129															0.55466	0.87063	0.38951	0.85769	464.53	478.92	4.67	4.68	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														75208	13:06:28.919																			Unclassified	83						4516																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														75225	13:06:28.936																			Unclassified	83						4517																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														75241	13:06:28.952																			Unclassified	83						4518																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														75258	13:06:28.969																			Unclassified	83						4519																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														75275	13:06:28.986																			Unclassified	83						4520																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														75291	13:06:29.002																			Unclassified	17						4521	662	196	593	97	627	146															0.55610	0.87319	0.39037	0.85851	464.89	478.77	4.72	4.72	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														75308	13:06:29.019																			Unclassified	17						4522	626	171	585	97	605	134															0.55626	0.87156	0.39040	0.85898	464.96	478.71	4.71	4.72	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														75325	13:06:29.036																		132	Saccade	17						4523	668	190	602	92	635	141															0.55635	0.87380	0.39041	0.85937	464.96	478.63	4.72	4.71	0	0				
